growing,(BEP are),strype-e3-p1
speaking,(BED was),tillots-a-e3-p1
describing,(BEN been),tillots-a-e3-p1
learning,(BEP am),tillots-b-e3-p1
Werkying,(BEP ys),torkingt-e1-p1
werkying,(BEP be),torkingt-e1-p1
brynyng,(BED war),torkingt-e1-p1
singing,(BED was),torkingt-e1-p1
comyng,(BEP ys),torkingt-e1-p1
dwellinge,(BEP be),tyndnew-e1-p1
dwellinge,(BED were),tyndnew-e1-p1
buyldinge,(BED was),tyndold-e1-p1
facing,(BEP is),udall-e1-p1
craking,(BEP is),udall-e1-p1
roundyng,(BEP is),udall-e1-p1
sittyng,(BEP is),udall-e1-p1
sauntering,(BEP are),vanbr-e3-p1
ruling,(BEP is),vanbr-e3-p1
tampering,(BEN been),vanbr-e3-p1
going,(BEP are),vanbr-e3-p1
going,(BEP are),vanbr-e3-p1
*,(BEP am),vanbr-e3-p1
debating,(BED was),vanbr-e3-p1
coming,(BEP $'s),vanbr-e3-p1
coming,(BEP $'m),vanbr-e3-p1
thinking,(BEP $'s),vanbr-e3-p1
Ogling,(BEN been),vanbr-e3-p1
Ogling,(BEN been),vanbr-e3-p1
saying,(BED were),vanbr-e3-p1
going,(BED was),vanbr-e3-p1
quaking,(BEP be),vicary-e1-p1
waxing,(BEP are),vicary-e1-p1
dying,(BED were),walton-e3-p1
going,(BED was),walton-e3-p1
going,(BEP am),walton-e3-p1
wrytyng,(BEP am),wcecil-1560-e1-p1
huntinge,(BED were),asch-e1-p2
sowyng,(BEP be),asch-e1-p2
plaiyng,(BEP be),asch-e1-p2
dauncing,(BEP be),asch-e1-p2
preasing,(BEP be),asch-e1-p2
depending,(BEP is),aungier-e3-p2
consenting,(BED was),authnew-e2-p2
returning,(BED Was),authnew-e2-p2
comming,(BED was),authnew-e2-p2
fasting,(BED was),authnew-e2-p2
sleeping,(BED was),authnew-e2-p2
abiding,(BED were),authnew-e2-p2
remayning,(BEP be),bacon-e2-p2
opening,(BED were),behn-e3-p2
speaking,(BED was),behn-e3-p2
pursuing,(BED were),behn-e3-p2
entering,(BEP be),blundev-e2-p2
entring,(BEP is),blundev-e2-p2
entering,(BEP is),blundev-e2-p2
entring,(BEP is),blundev-e2-p2
lacking,(BEP is),boethel-e2-p2
wanting,(BED were),boethpr-e3-p2
wanting,(BEP is),boethpr-e3-p2
seeking,(BEP are),boethpr-e3-p2
gaping,(BEP are),boethpr-e3-p2
asking,(BEP are),boethpr-e3-p2
sitting,(BED was),boethpr-e3-p2
Flaming,(BED was),boylecol-e3-p2
mentioning,(BEN been),boylecol-e3-p2
countenancing,(BED was),boylecol-e3-p2
going,(BED were),burnetcha-e3-p2
making,(BED was),burnetcha-e3-p2
furnishing,(BED were),burnetcha-e3-p2
