coming,(BED was),bronte-1848-2
seeking,(BEP $'m),bronte-1848-2
going,(BEP $'m),bronte-1848-2
digging,(BED was),bronte-1848-2
sleeping,(BED was),bronte-1848-2
playing,(BED was),bronte-1848-2
going,(BED was),bronte-1848-2
dying,(BEP is),bronte-1848-2
going,(BED was),bronte-1848-2
saving,(BEP $'re),bronte-1848-2
stopping,(BEP are),bronte-1848-2
recovering,(BEP am),bronte-1848-2
reading,(BED was),bronte-1848-2
going,(BEP is),bronte-1848-2
coming,(BEP be),bronte-1848-2
coming,(BEP $'m),bronte-1848-2
going,(BEP is),brough-1867-2
getting,(BEP $'re),brough-1867-2
coming,(BEP $'s),brough-1867-2
going,(BEP are),brough-1867-2
talking,(BEP are),brough-1867-2
saying,(BED was),brough-1867-2
knocking,(BEP are),brough-1867-2
shifting,(BEP are),brough-1867-2
saying,(BED was),brough-1867-2
going,(BED were),brough-1867-2
joking,(BED was),brough-1867-2
driving,(BED was),brough-1867-2
disturbing,(BEP am),brough-1867-2
going,(BEP is),brough-1867-2
drinking,(BEN been),brough-1867-2
drinking,(BEN been),brough-1867-2
going,(BEP are),brough-1867-2
going,(BEP $ai),brough-1867-2
saying,(BED were),brough-1867-2
disturbing,(BEP am),brough-1867-2
wishing,(BED was),brough-1867-2
looking,(BEP $'m),brough-1867-2
blabbing,(BEP are),brough-1867-2
saying,(BEP am),brough-1867-2
going,(BEP $'s),brough-1867-2
going,(BEN been),brough-1867-2
looking,(BEN been),brough-1867-2
talking,(BEP are),brough-1867-2
talking,(BEP $'m),brough-1867-2
coming,(BEP $'m),brough-1867-2
going,(BEP $'m),brough-1867-2
going,(BEP $'m),brough-1867-2
talking,(BEP $'re),brough-1867-2
saying,(BED were),brough-1867-2
seeking,(BEN been),brough-1867-2
beginning,(BEP $'re),brough-1867-2
picking,(BEP $'m),brougham1-1861-1
nibbling,(BEN been),brougham1-1861-1
looking,(BED was),brougham1-1861-1
provoking,(BEP $is),brougham1-1861-1
coming,(BEP $'re),brougham1-1861-1
wanting,(BED was),brougham1-1861-1
crying,(BEN been),brougham1-1861-1
talking,(BEP are),brougham1-1861-1
going,(BEP $'re),brougham1-1861-1
looking,(BEP $'re),brougham1-1861-1
crying,(BEN been),brougham1-1861-1
going,(BEP is),brougham1-1861-1
talking,(BEP is),brougham1-1861-1
bowing,(BEP are),brougham1-1861-1
astonishing,(BEP $'s),brougham1-1861-1
looking,(BEP are),brougham1-1861-1
admiring,(BED was),brougham1-1861-1
*,(BED Were),brougham1-1861-1
going,(BEP is),brougham1-1861-1
driving,(BEP is),brougham1-1861-1
creeping,(BEP $'s),brougham1-1861-1
laughing,(BEP is),brougham1-1861-1
coming,(BEP $'s),brougham1-1861-1
owing,(BEP is),brougham2-1825-2
beginning,(BEP are),brougham2-1825-2
gratifying,(BEP is),brougham2-1825-2
teaching,(BEN been),brougham2-1825-2
studying,(BEN been),brougham2-1825-2
deserving,(BEP are),brougham2-1825-2
adorning,(BED were),burney-1768-2
reading,(BEP am),burney-1768-2
excelling,(BEP is),burney-1768-2
going,(BEP am),burney-1768-2
writing,(BEP am),burney-1768-2
going,(BEP am),burney-1768-2
saying,(BEP am),burney-1768-2
tolling,(BEP is),burney-1768-2
wanting,(BED was),burney-1768-2
staring,(BEP are),burney-1768-2
going,(BED was),burney-1768-2
reading,(BEP am),burney-1768-2
going,(BEP am),burney-1768-2
going,(BEP are),burney-1768-2
going,(BEP am),burney-1768-2
fishing,(BEP are),burney-1768-2
parting,(BEP Are),burney-1768-2
studying,(BEP are),burney-1768-2
saying,(BEP is),burney-1768-2
quitting,(BED were),burney-1782-2
going,(BEP are),burney-1782-2
jumping,(BEP are),burney-1782-2
skipping,(BEP are),burney-1782-2
addressing,(BED was),burney-1782-2
conversing,(BED was),burney-1782-2
beginning,(BED was),burney-1782-2
standing,(BED was),burney-1782-2
starving,(BEP are),burney-1782-2
talking,(BEN been),burney-1782-2
dying,(BEP is),burney-1782-2
telling,(BEN been),burney-1782-2
going,(BED was),burney-1782-2
going,(BED was),burney-1782-2
puffing,(BEN been),burney-1782-2
blowing,(BEN been),burney-1782-2
retiring,(BED was),burney-1782-2
waiting,(BED was),burney-1782-2
moving,(BED was),burney-1782-2
standing,(BED was),burney-1782-2
bursting,(BED was),burney-1782-2
nursing,(BED was),burney-1782-2
saying,(BED was),burney-1792-2
walking,(BED was),burney-1792-2
descending,(BED was),burney-1792-2
excursioning,(BEN been),burney-1792-2
travelling,(BEN been),burney-1792-2
following,(BED was),burney-1792-2
growing,(BEP are),burney-1792-2
going,(BED was),burney-1792-2
writing,(BEP is),burney-1792-2
recruiting,(BEN been),burney-1792-2
fixing,(BED was),burney-1792-2
going,(BED were),burney-1792-2
examining,(BED were),burney-1792-2
engaging,(BED were),burney-1792-2
interrupting,(BED was),burney-1792-2
standing,(BED were),burney-1792-2
acting,(BED were),burton1-1762-1
burning,(BED were),burton2-1857-2
approaching,(BED was),burton2-1857-2
standing,(BED was),burton2-1857-2
preaching,(BED was),burton2-1857-2
going,(BED was),burton2-1857-2
creaking,(BED was),burton2-1857-2
standing,(BED was),burton2-1857-2
bumping,(BEP are),burton2-1857-2
rasping,(BEP are),burton2-1857-2
seeking,(BEP is),burton2-1857-2
struggling,(BED were),burton2-1857-2
jogging,(BEP are),burton2-1857-2
sitting,(BED were),burton2-1857-2
awaiting,(BED were),burton2-1857-2
beginning,(BEP are),burton2-1857-2
laying,(BED were),burton2-1857-2
going,(BED were),burton2-1857-2
sitting,(BED were),burton2-1857-2
belying,(BEP are),burton2-1857-2
canonising,(BEP are),burton2-1857-2
avoiding,(BED was),burton2-1857-2
speaking,(BEP is),butler-1726-1
wanting,(BEP is),butler-1726-1
considering,(BEP are),butler-1726-1
finding,(BEP are),butler-1726-1
speaking,(BEP is),butler-1726-1
passing,(BEP are),butler-1726-1
considering,(BEP are),butler-1726-1
going,(BEP are),butler-1726-1
passing,(BEP are),butler-1726-1
passing,(BEP are),butler-1726-1
coming,(BED was),carlyle-1835-1
confusing,(BEP am),carlyle-1835-1
growing,(BED was),carlyle-1835-1
parading,(BEN been),carlyle-1835-1
coming,(BEP are),carlyle-1835-1
singing,(BEN been),carlyle-1835-1
going,(BEP are),carlyle-1835-1
becoming,(BEP is),carlyle-1835-1
sitting,(BEP is),carlyle-1835-1
making,(BEN been),carlyle-1835-1
thinking,(BEP am),carlyle-1835-1
going,(BEN been),carlyle-1835-1
beginning,(BEP am),carlyle-1835-1
lengthening,(BEP are),carlyle-1835-1
giving,(BEP am),carlyle-1835-1
happening,(BED were),carlyle-1835-1
making,(BEP are),carlyle-1835-1
making,(BEP is),carlyle-1835-1
going,(BEP is),carlyle-1835-1
talking,(BEP are),carlyle-1835-1
discouraging,(BEP is),carlyle-1835-1
struggling,(BEP is),carlyle-1835-1
coming,(BEP is),carlyle-1835-1
sinking,(BEP is),carlyle-1835-1
showing,(BED was),carlyle-1835-1
flowing,(BED was),carlyle-1835-1
writing,(BED was),carlyle-1835-1
glarring,(BEP is),carlyle-1835-1
ploughing,(BEP is),carlyle-1835-1
writing,(BEN been),carlyle-1835-1
remaining,(BED were),carlyle-1835-1
proceeding,(BEP is),carlyle-1837-1
drizzling,(BEP is),carlyle-1837-1
growing,(BEP is),carlyle-1837-1
entering,(BED were),carlyle-1837-1
waxing,(BEP is),carlyle-1837-1
passing,(BEP is),carlyle-1837-1
drawing,(BED were),carlyle-1837-1
decreeing,(BEP is),carlyle-1837-1
living,(BEP are),carlyle-1837-1
getting,(BEP is),carlyle-1837-1
driving,(BEP are),carlyle-1837-1
becoming,(BEP is),carlyle-1837-1
growing,(BEP are),carlyle-1837-1
burning,(BEP are),carlyle-1837-1
eyeing,(BEP are),carlyle-1837-1
vanishing,(BEP are),carlyle-1837-1
wriggling,(BEP is),carlyle-1837-1
gathering,(BEP is),carlyle-1837-1
sewing,(BEP are),carlyle-1837-1
pealing,(BEP is),carlyle-1837-1
$packing,(BEP is),carlyle-1837-1
getting,(BEP are),carlyle-1837-1
dropping,(BEP are),carlyle-1837-1
prospering,(BEP is),carlyle-1837-1
coming,(BEP are),carlyle-1837-1
crowding,(BEP is),carlyle-1837-1
becoming,(BED was),carlyle-1858-2
sinking,(BED was),carlyle-1858-2
flourishing,(BED was),carlyle-1858-2
detecting,(BED was),carlyle-1858-2
going,(BED was),carlyle-1858-2
dressing,(BED were),carlyle-1858-2
scribbling,(BEN been),carlyle-1858-2
going,(BED was),carlyle-1858-2
galloping,(BED was),carlyle-1858-2
saying,(BED was),carlyle-1858-2
beginning,(BEP is),carlyle-1858-2
charging,(BEN been),carlyle-1858-2
growing,(BEP are),carlyle-1858-2
struggling,(BED was),carlyle-1858-2
rising,(BEP are),carlyle-1858-2
fetching,(BEN been),centlivre-1723-2
pointing,(BEP is),centlivre-1723-2
teaching,(BEN been),centlivre-1723-2
Travelling,(BED was),centlivre-1723-2
going,(BEP am),centlivre-1723-2
zaying,(BED was),centlivre-1723-2
coming,(BEP $'s),centlivre-1723-2
whispering,(BEP are),centlivre-1723-2
going,(BEP is),centlivre-1723-2
going,(BEP Is),centlivre-1723-2
going,(BEP is),centlivre-1723-2
talking,(BEP $'s),centlivre-1723-2
going,(BEP am),centlivre-1723-2
going,(BEP am),centlivre-1723-2
carrying,(BEP be),chapman-1774-1
reading,(BED were),chapman-1774-1
studying,(BEP are),chapman-1774-1
raising,(BED was),cibber-1740-1
shaking,(BED was),cibber-1740-1
going,(BEP am),cibber-1740-1
repelling,(BED was),cibber-1740-1
owing,(BEP are),cibber-1740-1
speaking,(BED was),cibber-1740-1
tearing,(BED was),cibber-1740-1
owing,(BEP is),clarke-1730-2
going,(BEP are),clarke-1730-2
getting,(BEP are),clarke-1730-2
growing,(BEP are),cobbett-1838-2
bearing,(BEP is),cobbett-1838-2
bearing,(BEP are),cobbett-1838-2
speaking,(BEP are),cobbett-1838-2
trying,(BEP are),cobbett-1838-2
putting,(BEP is),cobbett-1838-2
going,(BEP are),cobbett-1838-2
preparing,(BEP are),cobbett-1838-2
going,(BED was),coleridge-1825-2
breakfasting,(BED were),coleridge-1825-2
passing,(BEP is),coleridge-1825-2
rotting,(BEP is),coleridge-1825-2
coming,(BEP are),coleridge-1825-2
storming,(BEP $'s),collier-1835-1
going,(BEP $'s),collier-1835-1
coming,(BEP $'s),collier-1835-1
getting,(BEP are),collier-1835-1
driving,(BEP is),collier-1835-1
going,(BEP $ar),collier-1835-1
carrying,(BEP $'re),collier-1835-1
going,(BEP $a),collier-1835-1
carrying,(BEP are),collier-1835-1
making,(BEP $'s),collier-1835-1
going,(BEP is),collier-1835-1
getting,(BEP are),collier-1835-1
getting,(BEP $'s),collier-1835-1
carrying,(BEP is),collier-1835-1
brewing,(BEP $'s),collier-1835-1
going,(BEP is),collier-1835-1
going,(BED was),collier-1835-1
going,(BED was),colman-1805-1
reading,(BEN been),colman-1805-1
stirring,(BEP $'s),colman-1805-1
haranguing,(BED was),colman-1805-1
going,(BEP is),colman-1805-1
reversing,(BEP $'s),colman-1805-1
keeping,(BEN been),colman-1805-1
leaving,(BED were),colman-1805-1
lying,(BEP $'s),colman-1805-1
stirring,(BEP $'s),colman-1805-1
crying,(BEP $'s),colman-1805-1
talking,(BEP are),colman-1805-1
explaining,(BEP $'m),colman-1805-1
suffering,(BEP is),colman-1805-1
going,(BEP am),colman-1805-1
quitting,(BEP am),colman-1805-1
going,(BEP are),colman-1805-1
going,(BEP are),colman-1805-1
rummaging,(BEP are),colman-1805-1
going,(BEP $'m),colman-1805-1
breaking,(BEP $'s),colman-1805-1
thinking,(BED was),colman-1805-1
playing,(BEP are),colman-1805-1
saving,(BED was),colman-1805-1
scorching,(BEP are),colman-1805-1
going,(BEP $'m),colman-1805-1
wandering,(BED was),colman-1805-1
making,(BED was),colman-1805-1
splitting,(BED was),colman-1805-1
going,(BED was),colman-1805-1
deceiving,(BEP are),colman-1805-1
glancing,(BEN been),colman-1805-1
going,(BEP is),colman-1805-1
laughing,(BEP $'re),colman-1805-1
listening,(BEN been),colman-1805-1
putting,(BEP am),colman-1805-1
waiting,(BEP $'s),colman-1805-1
firing,(BED was),cook1-1776-1
sinking,(BED was),cook1-1776-1
coming,(BEP are),cook1-1776-1
returning,(BED was),cook1-1776-1
standing,(BED were),cook1-1776-1
acquainting,(BEN been),cook1-1776-1
missing,(BEP is),cook2-1901-2
settling,(BEP is),cook2-1901-2
sending,(BED were),cooke1-1712-1
coming,(BED were),cooke1-1712-1
amazing,(BED was),cooke1-1712-1
speaking,(BEP are),cooke1-1712-1
flying,(BED was),cooke1-1712-1
lasting,(BEP are),cooke2-1770-2
going,(BEP is),coyne-1855-2
coming,(BEP are),coyne-1855-2
coming,(BEP $'re),coyne-1855-2
coming,(BEP $'m),coyne-1855-2
losing,(BEP $'re),coyne-1855-2
getting,(BEP $'s),coyne-1855-2
going,(BED was),coyne-1855-2
trespassing,(BEP be),coyne-1855-2
going,(BEP is),coyne-1855-2
wishing,(BED were),coyne-1855-2
trying,(BEN been),coyne-1855-2
smoking,(BEP $'m),coyne-1855-2
